timestamp(UTC+1),score,temp,humid,co2,voc,pm25,pm10
2025-01-01T09:35:00+01:00,48.0,12.24,89.81,512.0,25.8,6.2,7.2
2025-01-01T09:40:00+01:00,48.0,12.24,89.84,510.2,26.0,5.2,6.2
2025-01-01T09:45:00+01:00,48.0,12.24,90.01,510.6,28.6,6.0,7.0
2025-01-01T09:50:00+01:00,48.0,12.24,90.14,511.2,27.2,6.0,7.0
2025-01-01T09:55:00+01:00,48.0,12.23,90.1,508.6,26.0,6.0,7.0
2025-01-01T10:00:00+01:00,48.0,12.24,90.2,504.4,28.0,5.8,6.8
2025-01-01T10:05:00+01:00,48.0,12.26,90.21,504.8,28.8,6.4,7.4
2025-01-01T10:10:00+01:00,48.2,12.24,89.9,501.6,27.4,7.0,8.0
2025-01-01T10:15:00+01:00,48.6,12.25,89.86,502.8,28.6,7.0,8.0
2025-01-01T10:20:00+01:00,48.0,12.23,90.32,507.6,27.4,6.2,7.2
2025-01-01T10:25:00+01:00,48.0,12.25,90.56,514.8,27.6,5.8,6.8
2025-01-01T10:30:00+01:00,48.0,12.24,90.71,513.25,30.75,6.25,7.25
2025-01-01T10:35:00+01:00,48.0,12.24,90.88,513.8,31.2,6.4,7.4
2025-01-01T10:40:00+01:00,47.8,12.24,90.93,514.4,31.8,6.2,7.2
2025-01-01T10:45:00+01:00,48.0,12.24,90.97,512.4,30.4,6.2,7.2
2025-01-01T10:50:00+01:00,48.0,12.27,90.87,511.2,31.2,6.2,7.2
2025-01-01T10:55:00+01:00,48.0,12.27,91.06,509.8,30.6,7.0,8.0
2025-01-01T11:00:00+01:00,48.0,12.26,91.12,513.4,32.0,6.6,7.6
2025-01-01T11:05:00+01:00,47.4,12.28,91.27,515.0,32.4,7.0,8.0
2025-01-01T11:10:00+01:00,47.2,12.28,91.33,517.8,36.2,7.0,8.0
2025-01-01T11:15:00+01:00,47.6,12.27,91.25,517.4,32.6,7.0,8.0
2025-01-01T11:20:00+01:00,48.0,12.28,91.14,511.8,33.6,6.8,7.8
2025-01-01T11:25:00+01:00,48.0,12.33,91.34,514.8,31.2,6.2,7.2
2025-01-01T11:30:00+01:00,47.8,12.34,91.45,516.8,35.0,6.6,7.6
2025-01-01T11:35:00+01:00,47.0,12.34,91.54,521.6,36.2,6.8,7.8
2025-01-01T11:40:00+01:00,47.0,12.32,91.64,525.8,34.2,6.2,7.2
2025-01-01T11:45:00+01:00,47.0,12.34,91.75,526.6,37.4,7.0,8.0
2025-01-01T11:50:00+01:00,47.0,12.36,91.77,527.4,37.4,7.0,8.0
2025-01-01T11:55:00+01:00,47.0,12.35,91.88,529.6,35.6,6.8,7.8
2025-01-01T12:00:00+01:00,47.0,12.35,91.84,526.4,38.0,6.6,7.6
2025-01-01T12:05:00+01:00,47.0,12.35,91.91,525.0,38.2,7.0,8.0
2025-01-01T12:10:00+01:00,47.0,12.39,91.9,523.2,39.2,6.6,7.6
2025-01-01T12:15:00+01:00,47.0,12.38,91.96,519.8,39.8,6.8,7.8
2025-01-01T12:20:00+01:00,47.0,12.38,92.01,522.2,36.8,6.8,7.8
2025-01-01T12:25:00+01:00,47.0,12.41,92.0,518.8,38.2,6.6,7.6
2025-01-01T12:30:00+01:00,47.0,12.41,92.02,519.6,41.8,6.8,7.8
2025-01-01T12:35:00+01:00,47.0,12.41,92.1,522.2,38.2,6.2,7.2
2025-01-01T12:40:00+01:00,47.0,12.43,92.15,519.8,40.4,6.8,7.8
2025-01-01T12:45:00+01:00,47.0,12.44,92.18,521.0,40.4,6.6,7.6
2025-01-01T12:50:00+01:00,47.0,12.45,92.17,523.6,40.0,6.4,7.4
2025-01-01T12:55:00+01:00,47.0,12.44,92.29,523.0,40.2,6.6,7.6
2025-01-01T13:00:00+01:00,47.0,12.46,92.22,523.8,43.2,7.0,8.0
2025-01-01T13:05:00+01:00,47.0,12.48,92.19,519.0,40.6,5.8,6.8
2025-01-01T13:10:00+01:00,47.2,12.49,92.22,516.6,44.2,7.0,8.0
2025-01-01T13:15:00+01:00,47.0,12.48,92.33,520.0,42.8,6.6,7.6
2025-01-01T13:20:00+01:00,47.0,12.5,92.26,518.2,40.0,7.0,8.0
2025-01-01T13:25:00+01:00,47.0,12.52,92.25,521.4,43.4,6.2,7.2
2025-01-01T13:30:00+01:00,47.0,12.51,92.3,531.4,41.0,6.4,7.4
2025-01-01T13:35:00+01:00,47.0,12.51,92.3,535.2,39.8,6.0,7.0
2025-01-01T13:40:00+01:00,47.0,12.53,92.22,526.0,40.0,6.4,7.4
2025-01-01T13:45:00+01:00,47.2,12.55,92.15,521.8,41.8,5.8,6.8
2025-01-01T13:50:00+01:00,47.8,12.57,92.07,518.6,42.6,5.8,6.8
2025-01-01T13:55:00+01:00,47.6,12.58,92.04,519.8,43.6,6.8,7.8
2025-01-01T14:00:00+01:00,48.0,12.58,92.07,515.2,41.8,6.2,7.2
2025-01-01T14:05:00+01:00,48.0,12.59,92.06,515.0,43.2,5.6,6.6
2025-01-01T14:10:00+01:00,48.0,12.61,92.01,516.0,44.0,6.0,7.0
2025-01-01T14:15:00+01:00,48.0,12.62,92.03,513.2,43.0,6.0,7.0
2025-01-01T14:20:00+01:00,48.0,12.6,92.03,510.0,43.8,5.8,6.8
2025-01-01T14:25:00+01:00,48.0,12.65,91.98,510.25,45.5,5.5,6.5
2025-01-01T14:30:00+01:00,48.0,12.65,92.01,510.0,45.2,5.8,6.8
2025-01-01T14:35:00+01:00,48.0,12.66,92.01,506.6,42.0,6.2,7.2
2025-01-01T14:40:00+01:00,48.0,12.67,92.04,503.6,44.8,5.6,6.6
2025-01-01T14:45:00+01:00,48.0,12.68,91.98,498.4,47.0,5.8,6.8
2025-01-01T14:50:00+01:00,48.0,12.68,91.96,498.2,42.8,5.4,6.4
2025-01-01T14:55:00+01:00,48.0,12.72,91.88,499.0,45.4,5.6,6.6
2025-01-01T15:00:00+01:00,48.6,12.7,91.64,499.0,43.4,5.2,6.2
2025-01-01T15:05:00+01:00,49.0,12.72,91.61,494.4,42.6,5.2,6.2
2025-01-01T15:10:00+01:00,49.0,12.73,91.67,492.6,46.6,5.0,6.0
2025-01-01T15:15:00+01:00,48.8,12.72,91.69,496.2,46.8,5.4,6.4
2025-01-01T15:20:00+01:00,49.0,12.74,91.55,495.6,44.4,5.2,6.2
2025-01-01T15:25:00+01:00,49.0,12.74,91.61,494.2,49.0,5.0,6.0
2025-01-01T15:30:00+01:00,49.0,12.75,91.57,496.4,46.0,5.2,6.2
2025-01-01T15:35:00+01:00,49.0,12.77,91.45,493.2,47.6,4.8,5.8
2025-01-01T15:40:00+01:00,49.0,12.77,91.49,495.0,45.2,5.2,6.2
2025-01-01T15:45:00+01:00,49.0,12.77,91.52,492.8,45.2,5.0,6.0
2025-01-01T15:50:00+01:00,49.0,12.77,91.52,489.2,48.0,5.0,6.0
2025-01-01T15:55:00+01:00,49.0,12.77,91.4,489.0,49.4,4.6,5.6
2025-01-01T16:00:00+01:00,49.0,12.79,91.34,489.4,47.4,4.4,5.4
2025-01-01T16:05:00+01:00,49.0,12.78,91.24,494.8,49.6,5.0,6.0
2025-01-01T16:10:00+01:00,49.0,12.78,91.08,498.8,47.0,5.0,6.0
2025-01-01T16:15:00+01:00,49.0,12.8,91.01,492.2,44.0,4.4,5.4
2025-01-01T16:20:00+01:00,49.0,12.8,91.1,488.8,49.4,5.0,6.0
2025-01-01T16:25:00+01:00,49.0,12.79,91.11,489.0,49.0,4.4,5.4
2025-01-01T16:30:00+01:00,49.0,12.83,91.08,491.0,50.8,4.8,5.8
2025-01-01T16:35:00+01:00,49.0,12.82,91.1,491.0,50.0,4.6,5.6
2025-01-01T16:40:00+01:00,49.0,12.8,90.88,485.2,49.2,4.2,5.2
2025-01-01T16:45:00+01:00,49.0,12.8,90.54,480.2,49.4,4.6,5.6
2025-01-01T16:50:00+01:00,49.0,12.81,90.75,478.6,51.8,4.6,5.6
2025-01-01T16:55:00+01:00,49.0,12.8,90.88,479.0,50.4,4.6,5.6
2025-01-01T17:00:00+01:00,49.0,12.83,90.86,481.0,50.8,4.2,5.2
2025-01-01T17:05:00+01:00,49.0,12.84,90.82,479.0,51.2,5.0,6.0
2025-01-01T17:10:00+01:00,49.0,12.82,90.83,479.2,51.0,4.4,5.4
2025-01-01T17:15:00+01:00,49.0,12.83,90.8,479.8,47.8,4.6,5.6
2025-01-01T17:20:00+01:00,49.0,12.83,90.81,478.0,51.4,4.4,5.4
2025-01-01T17:25:00+01:00,49.0,12.84,90.77,479.2,50.8,4.6,5.6
2025-01-01T17:30:00+01:00,49.0,12.84,90.65,478.2,47.0,4.4,5.4
2025-01-01T17:35:00+01:00,49.0,12.83,90.79,475.0,49.2,4.4,5.4
2025-01-01T17:40:00+01:00,49.0,12.84,90.61,474.2,48.0,4.2,5.2
2025-01-01T17:45:00+01:00,49.0,12.83,90.73,475.25,52.25,4.25,5.25
2025-01-01T17:50:00+01:00,49.0,12.84,90.75,475.0,51.2,4.4,5.4
2025-01-01T17:55:00+01:00,49.0,12.84,90.75,472.2,48.8,4.6,5.6
2025-01-01T18:00:00+01:00,49.0,12.84,90.8,469.6,50.8,4.2,5.2
2025-01-01T18:05:00+01:00,49.0,12.86,90.67,469.4,51.8,3.8,4.8
2025-01-01T18:10:00+01:00,49.0,12.85,90.77,470.6,54.2,4.2,5.2
2025-01-01T18:15:00+01:00,49.0,12.87,90.62,471.2,49.8,4.0,5.0
2025-01-01T18:20:00+01:00,49.0,12.86,90.49,471.8,51.0,3.8,4.8
2025-01-01T18:25:00+01:00,49.0,12.87,90.48,471.4,49.6,4.6,5.6
2025-01-01T18:30:00+01:00,49.4,12.86,90.34,466.2,52.8,4.0,5.0
2025-01-01T18:35:00+01:00,49.8,12.88,90.23,463.8,51.0,4.2,5.2
2025-01-01T18:40:00+01:00,50.0,12.88,90.14,461.6,48.4,4.4,5.4
2025-01-01T18:45:00+01:00,50.0,12.88,90.14,461.8,54.0,3.8,4.8
2025-01-01T18:50:00+01:00,50.0,12.89,90.18,466.2,51.2,4.2,5.2
2025-01-01T18:55:00+01:00,49.8,12.87,90.08,465.4,51.8,4.2,5.2
2025-01-01T19:00:00+01:00,50.0,12.87,89.96,465.2,52.8,4.2,5.2
2025-01-01T19:05:00+01:00,50.0,12.88,89.77,461.4,52.8,4.2,5.2
2025-01-01T19:10:00+01:00,50.0,12.88,89.55,460.6,51.4,4.2,5.2
2025-01-01T19:15:00+01:00,50.0,12.87,89.56,464.4,53.8,4.0,5.0
2025-01-01T19:20:00+01:00,50.0,12.88,89.68,467.0,57.6,4.0,5.0
2025-01-01T19:25:00+01:00,50.0,12.89,89.68,470.4,54.4,4.0,5.0
2025-01-01T19:30:00+01:00,50.0,12.88,89.45,469.4,55.2,4.2,5.2
2025-01-01T19:35:00+01:00,50.0,12.88,89.52,471.2,51.6,4.0,5.0
2025-01-01T19:40:00+01:00,50.0,12.85,89.45,468.2,52.4,4.0,5.0
2025-01-01T19:45:00+01:00,50.0,12.84,89.54,470.4,53.4,4.0,5.0
2025-01-01T19:50:00+01:00,50.0,12.82,89.43,472.4,53.0,3.8,4.8
2025-01-01T19:55:00+01:00,50.0,12.83,89.18,467.8,54.0,4.0,5.0
2025-01-01T20:00:00+01:00,50.0,12.81,89.06,460.4,48.4,3.6,4.6
2025-01-01T20:05:00+01:00,50.0,12.79,89.0,460.8,52.4,4.0,5.0
2025-01-01T20:10:00+01:00,50.0,12.79,88.86,462.4,54.8,4.6,5.6
2025-01-01T20:15:00+01:00,50.0,12.8,88.88,464.0,52.2,3.8,4.8
2025-01-01T20:20:00+01:00,50.0,12.78,89.01,461.4,53.2,4.2,5.2
2025-01-01T20:25:00+01:00,50.0,12.8,89.05,464.0,51.2,4.0,5.0
2025-01-01T20:30:00+01:00,50.0,12.77,89.06,463.6,53.8,4.2,5.2
2025-01-01T20:35:00+01:00,50.0,12.77,88.98,465.8,51.2,4.2,5.2
2025-01-01T20:40:00+01:00,50.0,12.75,89.02,467.4,53.8,4.4,5.4
2025-01-01T20:45:00+01:00,50.0,12.75,88.98,467.2,49.6,4.0,5.0
2025-01-01T20:50:00+01:00,50.0,12.74,89.01,465.0,48.6,4.2,5.2
2025-01-01T20:55:00+01:00,50.0,12.73,89.14,465.25,54.5,4.25,5.25
2025-01-01T21:00:00+01:00,50.0,12.74,89.04,467.4,54.6,4.4,5.4
2025-01-01T21:05:00+01:00,50.0,12.72,89.04,469.4,50.4,3.8,4.8
2025-01-01T21:10:00+01:00,50.0,12.7,89.06,468.4,53.0,4.0,5.0
2025-01-01T21:15:00+01:00,50.0,12.73,89.01,469.0,52.8,4.0,5.0
2025-01-01T21:20:00+01:00,50.0,12.72,88.92,469.2,51.8,4.2,5.2
2025-01-01T21:25:00+01:00,50.0,12.72,88.88,467.6,51.2,4.6,5.6
2025-01-01T21:30:00+01:00,50.0,12.71,88.86,470.2,51.8,4.4,5.4
2025-01-01T21:35:00+01:00,50.0,12.7,88.87,474.6,51.4,4.6,5.6
2025-01-01T21:40:00+01:00,50.0,12.69,88.9,477.6,50.2,4.8,5.8
2025-01-01T21:45:00+01:00,50.0,12.69,88.82,474.4,51.4,5.0,6.0
2025-01-01T21:50:00+01:00,50.0,12.67,88.85,470.0,49.6,5.0,6.0
2025-01-01T21:55:00+01:00,50.0,12.65,88.88,469.4,50.0,4.4,5.4
2025-01-01T22:00:00+01:00,50.0,12.65,88.78,473.6,51.2,4.6,5.6
2025-01-01T22:05:00+01:00,50.0,12.63,88.93,471.8,49.2,4.4,5.4
2025-01-01T22:10:00+01:00,50.0,12.67,88.87,470.4,51.0,4.2,5.2
2025-01-01T22:15:00+01:00,50.0,12.65,88.99,472.2,50.4,4.6,5.6
2025-01-01T22:20:00+01:00,50.0,12.66,88.86,472.8,48.6,5.2,6.2
2025-01-01T22:25:00+01:00,50.0,12.65,88.74,472.0,48.2,5.0,6.0
2025-01-01T22:30:00+01:00,50.0,12.63,88.77,474.6,49.6,4.8,5.8
2025-01-01T22:35:00+01:00,50.0,12.63,88.74,476.2,47.8,4.8,5.8
2025-01-01T22:40:00+01:00,50.0,12.62,88.82,477.4,48.4,5.2,6.2
2025-01-01T22:45:00+01:00,50.0,12.62,88.81,479.6,45.8,5.0,6.0
2025-01-01T22:50:00+01:00,50.0,12.61,88.84,480.4,47.4,5.6,6.6
2025-01-01T22:55:00+01:00,50.0,12.61,88.85,480.2,49.0,5.0,6.0
2025-01-01T23:00:00+01:00,50.0,12.6,88.7,479.2,45.6,4.8,5.8
2025-01-01T23:05:00+01:00,50.0,12.61,88.69,479.6,47.0,5.2,6.2
2025-01-01T23:10:00+01:00,50.0,12.58,88.77,479.0,46.4,4.6,5.6
2025-01-01T23:15:00+01:00,50.0,12.6,88.65,479.4,44.2,5.0,6.0
2025-01-01T23:20:00+01:00,50.0,12.57,88.67,476.2,47.2,5.6,6.6
2025-01-01T23:25:00+01:00,50.0,12.6,88.68,476.4,48.2,5.2,6.2
2025-01-01T23:30:00+01:00,50.0,12.57,88.8,478.0,45.8,5.2,6.2
2025-01-01T23:35:00+01:00,50.0,12.6,88.87,480.4,48.0,5.4,6.4
2025-01-01T23:40:00+01:00,50.0,12.58,88.89,482.2,48.4,5.6,6.6
2025-01-01T23:45:00+01:00,49.8,12.58,88.9,483.2,44.2,4.8,5.8
2025-01-01T23:50:00+01:00,50.0,12.58,88.77,483.4,45.8,5.2,6.2
2025-01-01T23:55:00+01:00,49.8,12.57,88.77,482.2,45.2,5.0,6.0
2025-01-02T00:00:00+01:00,49.8,12.58,88.92,480.4,44.6,5.4,6.4
2025-01-02T00:05:00+01:00,49.4,12.55,88.99,483.2,45.8,5.4,6.4
2025-01-02T00:10:00+01:00,50.0,12.58,88.91,484.8,44.4,5.4,6.4
2025-01-02T00:15:00+01:00,49.2,12.54,89.06,483.8,46.0,4.8,5.8
2025-01-02T00:20:00+01:00,49.0,12.53,89.1,487.0,47.0,5.2,6.2
2025-01-02T00:25:00+01:00,49.6,12.55,88.92,487.2,46.0,5.2,6.2
2025-01-02T00:30:00+01:00,49.6,12.55,88.91,485.8,43.0,5.6,6.6
2025-01-02T00:35:00+01:00,49.2,12.53,88.92,487.8,44.2,5.0,6.0
2025-01-02T00:40:00+01:00,49.8,12.56,88.82,487.4,45.8,5.2,6.2
2025-01-02T00:45:00+01:00,49.2,12.53,88.88,487.75,43.5,5.5,6.5
2025-01-02T00:50:00+01:00,49.0,12.52,89.03,486.8,45.0,5.4,6.4
2025-01-02T00:55:00+01:00,50.0,12.55,88.7,482.2,44.8,5.4,6.4
2025-01-02T01:00:00+01:00,49.8,12.54,88.7,483.6,46.0,5.2,6.2
2025-01-02T01:05:00+01:00,49.4,12.52,88.85,486.0,44.4,5.6,6.6
2025-01-02T01:10:00+01:00,49.4,12.51,88.83,484.4,45.4,5.2,6.2
2025-01-02T01:15:00+01:00,49.2,12.51,88.91,485.4,47.0,5.8,6.8
2025-01-02T01:20:00+01:00,50.0,12.52,88.66,485.6,44.0,6.0,7.0
2025-01-02T01:25:00+01:00,49.8,12.52,88.61,485.2,43.0,5.4,6.4
2025-01-02T01:30:00+01:00,50.0,12.52,88.62,485.2,42.2,5.2,6.2
2025-01-02T01:35:00+01:00,49.6,12.5,88.7,487.8,43.4,5.4,6.4
2025-01-02T01:40:00+01:00,49.6,12.51,88.71,490.2,43.8,5.6,6.6
2025-01-02T01:45:00+01:00,49.2,12.49,88.81,488.6,41.2,5.2,6.2
2025-01-02T01:50:00+01:00,49.8,12.53,88.65,488.6,41.0,5.6,6.6
2025-01-02T01:55:00+01:00,49.6,12.49,88.72,488.4,40.8,5.6,6.6
2025-01-02T02:00:00+01:00,49.2,12.48,88.76,490.0,38.2,5.2,6.2
2025-01-02T02:05:00+01:00,49.6,12.5,88.61,492.6,40.4,5.4,6.4
2025-01-02T02:10:00+01:00,49.6,12.5,88.75,496.4,41.0,5.8,6.8
2025-01-02T02:15:00+01:00,49.5,12.49,88.74,496.75,44.0,5.75,6.75
2025-01-02T02:20:00+01:00,49.4,12.5,88.67,496.8,41.8,5.4,6.4
2025-01-02T02:25:00+01:00,49.8,12.48,88.68,497.2,41.0,5.4,6.4
2025-01-02T02:30:00+01:00,50.0,12.48,88.57,497.0,40.0,5.2,6.2
2025-01-02T02:35:00+01:00,49.4,12.48,88.6,493.4,39.8,6.0,7.0
2025-01-02T02:40:00+01:00,49.2,12.47,88.76,495.2,41.8,5.2,6.2
2025-01-02T02:45:00+01:00,49.4,12.46,88.71,495.0,40.0,5.4,6.4
2025-01-02T02:50:00+01:00,49.0,12.45,88.73,494.8,41.2,5.8,6.8
2025-01-02T02:55:00+01:00,49.6,12.46,88.69,497.0,34.0,5.6,6.6
2025-01-02T03:00:00+01:00,49.8,12.47,88.61,499.2,38.8,5.8,6.8
2025-01-02T03:05:00+01:00,49.0,12.43,88.76,501.6,38.4,5.2,6.2
2025-01-02T03:10:00+01:00,49.4,12.46,88.67,501.2,38.0,5.4,6.4
2025-01-02T03:15:00+01:00,49.0,12.42,88.82,500.4,38.8,5.4,6.4
2025-01-02T03:20:00+01:00,49.4,12.46,88.7,497.8,40.0,5.4,6.4
2025-01-02T03:25:00+01:00,49.0,12.44,88.84,497.4,37.4,5.4,6.4
2025-01-02T03:30:00+01:00,49.0,12.42,88.7,501.8,38.8,5.6,6.6
2025-01-02T03:35:00+01:00,49.0,12.42,88.75,503.4,38.2,5.4,6.4
2025-01-02T03:40:00+01:00,49.2,12.39,88.7,501.2,36.2,5.6,6.6
2025-01-02T03:45:00+01:00,49.4,12.42,88.61,497.4,36.2,6.0,7.0
2025-01-02T03:50:00+01:00,49.0,12.41,88.64,495.8,37.2,5.6,6.6
2025-01-02T03:55:00+01:00,49.2,12.4,88.71,498.0,36.8,5.4,6.4
2025-01-02T04:00:00+01:00,49.0,12.4,88.59,501.8,35.2,5.4,6.4
2025-01-02T04:05:00+01:00,49.0,12.42,88.7,504.4,36.2,5.4,6.4
2025-01-02T04:10:00+01:00,49.0,12.4,88.84,500.8,36.0,5.4,6.4
2025-01-02T04:15:00+01:00,49.0,12.41,88.75,504.4,36.0,5.6,6.6
2025-01-02T04:20:00+01:00,49.0,12.37,88.9,507.2,35.6,5.4,6.4
2025-01-02T04:25:00+01:00,49.0,12.39,88.73,505.0,34.8,5.6,6.6
2025-01-02T04:30:00+01:00,49.0,12.41,88.62,501.6,34.2,5.6,6.6
2025-01-02T04:35:00+01:00,49.0,12.38,88.52,500.8,34.6,5.2,6.2
2025-01-02T04:40:00+01:00,49.2,12.37,88.44,500.25,39.75,5.25,6.25
2025-01-02T04:45:00+01:00,49.4,12.4,88.37,502.6,32.8,4.8,5.8
2025-01-02T04:50:00+01:00,49.0,12.4,88.39,504.4,35.2,5.2,6.2
2025-01-02T04:55:00+01:00,49.0,12.35,88.49,505.6,34.4,5.2,6.2
2025-01-02T05:00:00+01:00,49.0,12.35,88.36,506.8,32.4,5.0,6.0
2025-01-02T05:05:00+01:00,49.0,12.35,88.39,505.2,31.8,5.2,6.2
2025-01-02T05:10:00+01:00,49.0,12.34,88.34,502.6,33.2,4.8,5.8
2025-01-02T05:15:00+01:00,49.0,12.35,88.31,504.8,33.6,5.0,6.0
2025-01-02T05:20:00+01:00,49.0,12.33,88.36,507.6,30.6,5.6,6.6
2025-01-02T05:25:00+01:00,49.0,12.33,88.24,509.6,30.6,5.0,6.0
2025-01-02T05:30:00+01:00,49.0,12.34,88.3,512.6,31.2,5.0,6.0
2025-01-02T05:35:00+01:00,49.0,12.31,88.44,514.0,31.4,5.2,6.2
2025-01-02T05:40:00+01:00,49.0,12.29,88.6,514.4,31.8,4.8,5.8
2025-01-02T05:45:00+01:00,49.0,12.33,88.45,513.8,30.0,5.2,6.2
2025-01-02T05:50:00+01:00,49.0,12.333354838709678,88.46193548387097,513.5206451612903,30.206451612903226,5.195483870967742,6.195483870967742
2025-01-02T05:55:00+01:00,49.0,12.336709677419355,88.47387096774195,513.2412903225807,30.412903225806453,5.190967741935484,6.190967741935484
2025-01-02T06:00:00+01:00,,,,,,,
2025-01-02T06:05:00+01:00,,,,,,,
2025-01-02T06:10:00+01:00,,,,,,,
2025-01-02T06:15:00+01:00,,,,,,,
2025-01-02T06:20:00+01:00,,,,,,,
2025-01-02T06:25:00+01:00,,,,,,,
2025-01-02T06:30:00+01:00,,,,,,,
2025-01-02T06:35:00+01:00,,,,,,,
2025-01-02T06:40:00+01:00,,,,,,,
2025-01-02T06:45:00+01:00,,,,,,,
2025-01-02T06:50:00+01:00,,,,,,,
2025-01-02T06:55:00+01:00,,,,,,,
2025-01-02T07:00:00+01:00,,,,,,,
2025-01-02T07:05:00+01:00,,,,,,,
2025-01-02T07:10:00+01:00,,,,,,,
2025-01-02T07:15:00+01:00,,,,,,,
2025-01-02T07:20:00+01:00,,,,,,,
2025-01-02T07:25:00+01:00,,,,,,,
2025-01-02T07:30:00+01:00,,,,,,,
2025-01-02T07:35:00+01:00,,,,,,,
2025-01-02T07:40:00+01:00,,,,,,,
2025-01-02T07:45:00+01:00,,,,,,,
2025-01-02T07:50:00+01:00,,,,,,,
2025-01-02T07:55:00+01:00,,,,,,,
2025-01-02T08:00:00+01:00,,,,,,,
2025-01-02T08:05:00+01:00,,,,,,,
2025-01-02T08:10:00+01:00,,,,,,,
2025-01-02T08:15:00+01:00,,,,,,,
2025-01-02T08:20:00+01:00,,,,,,,
2025-01-02T08:25:00+01:00,,,,,,,
2025-01-02T08:30:00+01:00,,,,,,,
2025-01-02T08:35:00+01:00,,,,,,,
2025-01-02T08:40:00+01:00,,,,,,,
2025-01-02T08:45:00+01:00,,,,,,,
2025-01-02T08:50:00+01:00,,,,,,,
2025-01-02T08:55:00+01:00,,,,,,,
2025-01-02T09:00:00+01:00,,,,,,,
2025-01-02T09:05:00+01:00,,,,,,,
2025-01-02T09:10:00+01:00,,,,,,,
2025-01-02T09:15:00+01:00,,,,,,,
2025-01-02T09:20:00+01:00,,,,,,,
2025-01-02T09:25:00+01:00,,,,,,,
2025-01-02T09:30:00+01:00,,,,,,,
2025-01-02T09:35:00+01:00,,,,,,,
2025-01-02T09:40:00+01:00,,,,,,,
2025-01-02T09:45:00+01:00,,,,,,,
2025-01-02T09:50:00+01:00,,,,,,,
2025-01-02T09:55:00+01:00,,,,,,,
2025-01-02T10:00:00+01:00,,,,,,,
2025-01-02T10:05:00+01:00,,,,,,,
2025-01-02T10:10:00+01:00,,,,,,,
2025-01-02T10:15:00+01:00,,,,,,,
2025-01-02T10:20:00+01:00,,,,,,,
2025-01-02T10:25:00+01:00,,,,,,,
2025-01-02T10:30:00+01:00,,,,,,,
2025-01-02T10:35:00+01:00,,,,,,,
2025-01-02T10:40:00+01:00,,,,,,,
2025-01-02T10:45:00+01:00,,,,,,,
2025-01-02T10:50:00+01:00,,,,,,,
2025-01-02T10:55:00+01:00,,,,,,,
2025-01-02T11:00:00+01:00,,,,,,,
2025-01-02T11:05:00+01:00,,,,,,,
2025-01-02T11:10:00+01:00,,,,,,,
2025-01-02T11:15:00+01:00,,,,,,,
2025-01-02T11:20:00+01:00,,,,,,,
2025-01-02T11:25:00+01:00,,,,,,,
2025-01-02T11:30:00+01:00,,,,,,,
2025-01-02T11:35:00+01:00,,,,,,,
2025-01-02T11:40:00+01:00,,,,,,,
2025-01-02T11:45:00+01:00,,,,,,,
2025-01-02T11:50:00+01:00,,,,,,,
2025-01-02T11:55:00+01:00,,,,,,,
2025-01-02T12:00:00+01:00,,,,,,,
2025-01-02T12:05:00+01:00,,,,,,,
2025-01-02T12:10:00+01:00,,,,,,,
2025-01-02T12:15:00+01:00,,,,,,,
2025-01-02T12:20:00+01:00,,,,,,,
2025-01-02T12:25:00+01:00,,,,,,,
2025-01-02T12:30:00+01:00,,,,,,,
2025-01-02T12:35:00+01:00,,,,,,,
2025-01-02T12:40:00+01:00,,,,,,,
2025-01-02T12:45:00+01:00,,,,,,,
2025-01-02T12:50:00+01:00,,,,,,,
2025-01-02T12:55:00+01:00,,,,,,,
2025-01-02T13:00:00+01:00,,,,,,,
2025-01-02T13:05:00+01:00,,,,,,,
2025-01-02T13:10:00+01:00,,,,,,,
2025-01-02T13:15:00+01:00,,,,,,,
2025-01-02T13:20:00+01:00,,,,,,,
2025-01-02T13:25:00+01:00,,,,,,,
2025-01-02T13:30:00+01:00,,,,,,,
2025-01-02T13:35:00+01:00,,,,,,,
2025-01-02T13:40:00+01:00,,,,,,,
2025-01-02T13:45:00+01:00,,,,,,,
2025-01-02T13:50:00+01:00,,,,,,,
2025-01-02T13:55:00+01:00,,,,,,,
2025-01-02T14:00:00+01:00,,,,,,,
2025-01-02T14:05:00+01:00,,,,,,,
2025-01-02T14:10:00+01:00,,,,,,,
2025-01-02T14:15:00+01:00,,,,,,,
2025-01-02T14:20:00+01:00,,,,,,,
2025-01-02T14:25:00+01:00,,,,,,,
2025-01-02T14:30:00+01:00,,,,,,,
2025-01-02T14:35:00+01:00,,,,,,,
2025-01-02T14:40:00+01:00,,,,,,,
2025-01-02T14:45:00+01:00,,,,,,,
2025-01-02T14:50:00+01:00,,,,,,,
2025-01-02T14:55:00+01:00,,,,,,,
2025-01-02T15:00:00+01:00,,,,,,,
2025-01-02T15:05:00+01:00,,,,,,,
2025-01-02T15:10:00+01:00,,,,,,,
2025-01-02T15:15:00+01:00,,,,,,,
2025-01-02T15:20:00+01:00,,,,,,,
2025-01-02T15:25:00+01:00,,,,,,,
2025-01-02T15:30:00+01:00,,,,,,,
2025-01-02T15:35:00+01:00,,,,,,,
2025-01-02T15:40:00+01:00,,,,,,,
2025-01-02T15:45:00+01:00,,,,,,,
2025-01-02T15:50:00+01:00,,,,,,,
2025-01-02T15:55:00+01:00,,,,,,,
